county_fips,avg_net_migration_rate,percentile
49057,0.0032582970382180145,77.23785166240408
50007,-0.004108835207983128,27.365728900255753
51121,-0.004573927035789777,22.762148337595907
51680,-0.004917183536019473,19.948849104859335
51760,-0.006553005122324491,10.997442455242968
51770,-0.006155211946842418,12.27621483375959
51810,-0.005442101369151586,16.11253196930946
53005,0.009922016916257322,93.86189258312021
53007,0.004681905481406335,82.09718670076727
53015,0.007583818757323487,90.53708439897699
53033,-0.0010780441567779485,51.66240409207161
53035,0.0030953958502345402,75.44757033248082
53053,0.004868447364426946,82.35294117647058
53057,0.007554409687485709,90.28132992327366
53063,0.005284236920026438,83.88746803069054
53067,0.011603176170562703,95.39641943734016
53073,0.004662194114322516,81.84143222506394
53077,-0.0012830786191015695,48.33759590792839
54011,-0.004215725011539505,26.342710997442452
54039,-0.004835002215066184,20.20460358056266
54061,-0.001914577027848778,42.96675191815857
54081,-0.0014011543476826816,47.31457800511509
54107,-0.0012134514923300478,49.61636828644501
55009,-0.0002102449785187163,57.8005115089514
55025,-0.0010468298089305196,51.91815856777494
55035,-0.0007190677105167267,54.47570332480819
55039,-3.375399640802865e-05,59.590792838874684
55063,-0.0003479503755471782,57.033248081841435
55073,0.00012781479709873776,61.892583120204606
55079,-0.008775270185443145,5.115089514066496
55087,0.0009277604666112683,65.47314578005115
55101,-0.001566714741793853,46.29156010230179
55105,0.00032493019531856045,62.9156010230179
55117,-0.0011578953513382065,50.89514066496164
55139,-0.000921021548900812,53.452685421994886
56021,0.0012731085553739677,67.26342710997443
56025,0.002319640843315844,72.37851662404093
